unit_id,root,path,file_count,row_count,partition_status,scan_statuses
results/source_private_train_donor_antishuffle_seed59_n128_budget12,results,results/source_private_train_donor_antishuffle_seed59_n128_budget12,11,11,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_donor_antishuffle_seed59_n512_budget12_14,results,results/source_private_train_donor_antishuffle_seed59_n512_budget12_14,14,14,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_donor_antishuffle_source_private_validation_seed47_budget10_20260501,results,results/source_private_train_donor_antishuffle_source_private_validation_seed47_budget10_20260501,3,3,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_train_donor_antishuffle_stable_gap_seed47_53_20260501,results,results/source_private_train_donor_antishuffle_stable_gap_seed47_53_20260501,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_train_donor_antishuffle_stable_gap_seed47_53_59_20260501,results,results/source_private_train_donor_antishuffle_stable_gap_seed47_53_59_20260501,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_train_donor_antishuffle_stable_interior_seed47_20260501,results,results/source_private_train_donor_antishuffle_stable_interior_seed47_20260501,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_train_donor_antishuffle_stable_interior_seed53_train256_20260501,results,results/source_private_train_donor_antishuffle_stable_interior_seed53_train256_20260501,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_train_donor_antishuffle_train_family_disjoint_seed47_n128,results,results/source_private_train_donor_antishuffle_train_family_disjoint_seed47_n128,14,14,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_donor_antishuffle_train_family_disjoint_seed53_n128_train256,results,results/source_private_train_donor_antishuffle_train_family_disjoint_seed53_n128_train256,14,14,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_donor_antishuffle_train_family_disjoint_seed59_n128_train256,results,results/source_private_train_donor_antishuffle_train_family_disjoint_seed59_n128_train256,14,14,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_only_receiver_permuted_null_gap_20260501_seed47_n128,results,results/source_private_train_only_receiver_permuted_null_gap_20260501_seed47_n128,11,11,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_only_receiver_permuted_null_gap_20260501_seed47_n128_tau0.35,results,results/source_private_train_only_receiver_permuted_null_gap_20260501_seed47_n128_tau0.35,11,11,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_only_receiver_permuted_null_gap_20260501_seed47_n128_tau0.40,results,results/source_private_train_only_receiver_permuted_null_gap_20260501_seed47_n128_tau0.40,11,11,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_only_receiver_permuted_null_gap_20260501_seed47_n128_tau0.45,results,results/source_private_train_only_receiver_permuted_null_gap_20260501_seed47_n128_tau0.45,11,11,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_only_receiver_permuted_null_gap_20260501_seed47_n128_tau0.50,results,results/source_private_train_only_receiver_permuted_null_gap_20260501_seed47_n128_tau0.50,11,11,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_only_receiver_permuted_null_gap_20260501_seed47_n512,results,results/source_private_train_only_receiver_permuted_null_gap_20260501_seed47_n512,11,11,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_only_receiver_permuted_null_gap_20260501_seed53_n512,results,results/source_private_train_only_receiver_permuted_null_gap_20260501_seed53_n512,11,11,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_train_only_receiver_permuted_null_gap_20260501_seed59_n512,results,results/source_private_train_only_receiver_permuted_null_gap_20260501_seed59_n512,11,11,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_trainable_jepa_query_resampler_semantic_anchor_smoke_20260430,results,results/source_private_trainable_jepa_query_resampler_semantic_anchor_smoke_20260430,14,14,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_verifier_consumption_trace_20260430,results,results/source_private_verifier_consumption_trace_20260430,6,6,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_wyner_ziv_cross_family_gate_20260429,results,results/source_private_wyner_ziv_cross_family_gate_20260429,12,12,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_wyner_ziv_packet_gate_20260429,results,results/source_private_wyner_ziv_packet_gate_20260429,17,17,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_surface_after_sidecar_pruning_20260427,results,results/source_surface_after_sidecar_pruning_20260427,1,1,no_named_partition_detected,['large_json_file_level']
results/source_surface_answer_masking_audit_20260427,results,results/source_surface_answer_masking_audit_20260427,1,1,no_named_partition_detected,['large_json_file_level']
results/source_surface_reselection_20260426,results,results/source_surface_reselection_20260426,2,2,no_named_partition_detected,['large_json_file_level']
results/stack_probe_20260419,results,results/stack_probe_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/surface_scout_deepseek_qwen_svamp32_20260426,results,results/surface_scout_deepseek_qwen_svamp32_20260426,8,8,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/surface_scout_qwen25math_instruct_qwen3_svamp32_20260426,results,results/surface_scout_qwen25math_instruct_qwen3_svamp32_20260426,9,9,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/surface_scout_qwen25math_qwen3_svamp16_20260426,results,results/surface_scout_qwen25math_qwen3_svamp16_20260426,10,10,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/surface_scout_qwen25math_qwen3_svamp16_chat_20260426,results,results/surface_scout_qwen25math_qwen3_svamp16_chat_20260426,10,10,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/surface_scout_qwen25math_qwen3_svamp32_chat_20260426,results,results/surface_scout_qwen25math_qwen3_svamp32_chat_20260426,10,10,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/svamp32_answer_teacher_microfit_20260424,results,results/svamp32_answer_teacher_microfit_20260424,1,1,prior_eval_rows_present_no_clean_confirm,['large_json_file_level']
results/svamp32_anti_memory_perceiver_20260426,results,results/svamp32_anti_memory_perceiver_20260426,3,3,prior_eval_rows_present_no_clean_confirm,['large_json_file_level']
results/svamp32_c2c_candidate_pool_delta_packet_gate_mps_20260505,results,results/svamp32_c2c_candidate_pool_delta_packet_gate_mps_20260505,2,2,prior_eval_rows_present_no_clean_confirm,['large_json_file_level']
results/svamp32_c2c_generated_answer_packet_audit_20260505,results,results/svamp32_c2c_generated_answer_packet_audit_20260505,2,2,no_named_partition_detected,['large_json_file_level']
results/svamp32_c2c_generation_trace_syndrome_probe_20260505,results,results/svamp32_c2c_generation_trace_syndrome_probe_20260505,2,2,no_named_partition_detected,['large_json_file_level']
results/svamp32_c2c_generation_trace_syndrome_probe_mps_20260505,results,results/svamp32_c2c_generation_trace_syndrome_probe_mps_20260505,2,2,no_named_partition_detected,['large_json_file_level']
results/svamp32_c2c_mechanism_projection_probe_20260426,results,results/svamp32_c2c_mechanism_projection_probe_20260426,1,1,no_named_partition_detected,['large_json_file_level']
results/svamp32_c2c_mechanism_syndrome_probe_20260426,results,results/svamp32_c2c_mechanism_syndrome_probe_20260426,2,2,no_named_partition_detected,['large_json_file_level']
results/svamp32_c2c_mps_compat_replay_20260505,results,results/svamp32_c2c_mps_compat_replay_20260505,5,5,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/svamp32_c2c_teacher_delta_packet_gate_mps_20260505,results,results/svamp32_c2c_teacher_delta_packet_gate_mps_20260505,2,2,prior_eval_rows_present_no_clean_confirm,['large_json_file_level']
results/svamp32_c2c_teacher_sparse_packet_distillation_preflight_20260505,results,results/svamp32_c2c_teacher_sparse_packet_distillation_preflight_20260505,2,2,no_named_partition_detected,['large_json_file_level']
results/svamp32_conditional_residual_query_codec_20260423,results,results/svamp32_conditional_residual_query_codec_20260423,1,1,no_named_partition_detected,['large_json_file_level']
results/svamp32_contrastive_deltamem_connector_20260424,results,results/svamp32_contrastive_deltamem_connector_20260424,2,2,no_named_partition_detected,['large_json_file_level']
results/svamp32_control_contrastive_innovation_20260423,results,results/svamp32_control_contrastive_innovation_20260423,1,1,no_named_partition_detected,['large_json_file_level']
results/svamp32_delta_memory_query_codec_20260424,results,results/svamp32_delta_memory_query_codec_20260424,1,1,no_named_partition_detected,['large_json_file_level']
results/svamp32_deltamem_answer_likelihood_cpu_smoke_20260426,results,results/svamp32_deltamem_answer_likelihood_cpu_smoke_20260426,12,12,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/svamp32_dynalign_source_controls_20260423,results,results/svamp32_dynalign_source_controls_20260423,11,11,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/svamp32_idweighted_query_innovation_20260423,results,results/svamp32_idweighted_query_innovation_20260423,18,18,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/svamp32_learned_syndrome_probe_20260424,results,results/svamp32_learned_syndrome_probe_20260424,2,2,no_named_partition_detected,['large_json_file_level']
results/svamp32_perceiver_answer_teacher_contrastive_20260426,results,results/svamp32_perceiver_answer_teacher_contrastive_20260426,3,3,prior_eval_rows_present_no_clean_confirm,['large_json_file_level']
results/svamp32_perceiver_query_connector_20260424,results,results/svamp32_perceiver_query_connector_20260424,1,1,no_named_partition_detected,['large_json_file_level']
results/svamp32_process_repair_source_controls_20260426,results,results/svamp32_process_repair_source_controls_20260426,1,1,no_named_partition_detected,['large_jsonl_file_level']
